BUYER_COUNTY,BUYER_STATE,Year,MME,CALC_BASE_WT_IN_GM
ALEUTIANS WEST,AK,2012,60001.575000000004,59.77745
ALEUTIANS WEST,AK,2013,44345.55,44.34555
ALEUTIANS WEST,AK,2014,36172.65,36.17265
ALEXANDER,IL,2006,841377.1875,717.212225
ALEXANDER,IL,2007,814101.6375,729.046275
ALEXANDER,IL,2008,1097828.625,996.74825
ALEXANDER,IL,2009,778676.775,686.5614
ALEXANDER,IL,2010,953801.55,832.77405
ALEXANDER,IL,2011,1205541.2625,1067.144075
ALEXANDER,IL,2012,1002326.4375,913.909125
ALEXANDER,IL,2013,843014.9625,761.993775
ALEXANDER,IL,2014,869144.6625,798.433225
ALEXANDER,IL,2015,1041657.4125000001,950.774725
ALEXANDER,IL,2016,71635.5,68.946
ALEXANDER,NC,2006,11079462.527,8468.511167999999
ALEXANDER,NC,2007,12685564.4375,9635.302575
ALEXANDER,NC,2008,13601671.34045,10364.799810299999
ALEXANDER,NC,2009,13784639.84295,10557.202100299999
ALEXANDER,NC,2010,15405446.820225,11718.71738015
ALEXANDER,NC,2011,16415701.5495375,12532.451353025
ALEXANDER,NC,2012,17311976.4715875,13093.517842725
ALEXANDER,NC,2013,16714873.4515875,12660.250197725
ALEXANDER,NC,2014,18018127.2565875,13466.618877724999
ALEXANDER,NC,2015,18469572.9606,13510.388580399998
ALEXANDER,NC,2016,18165426.3345,13264.297703
ALEXANDER,NC,2017,15714954.874200001,11500.4184328
ALEXANDER,NC,2018,12833474.9253,9404.7133602
ALEXANDER,NC,2019,11536879.1103,8466.9416702
ALEXANDRIA CITY,VA,2006,12284409.2017875,8912.063860525
ALEXANDRIA CITY,VA,2007,14190808.1024,10290.1827976
ALEXANDRIA CITY,VA,2008,15176132.5938,11061.199969199999
ALEXANDRIA CITY,VA,2009,18997906.0958625,13621.651380575
ALEXANDRIA CITY,VA,2010,24117229.6274625,17036.602184975
ALEXANDRIA CITY,VA,2011,25676676.1645125,18115.831414675
ALEXANDRIA CITY,VA,2012,26697196.05225,18829.8836515
ALEXANDRIA CITY,VA,2013,29427801.5824875,20507.483568325
ALEXANDRIA CITY,VA,2014,26892608.61045,18680.4739803
ALEXANDRIA CITY,VA,2015,24237625.6701,16786.7012334
ALEXANDRIA CITY,VA,2016,20034548.006249998,13918.681037499999
ALEXANDRIA CITY,VA,2017,15838837.4628,11044.5943352
ALEXANDRIA CITY,VA,2018,12584970.6339,8786.9109326
ALEXANDRIA CITY,VA,2019,11215018.4625,7810.1786999999995
ALFALFA,OK,2006,336580.191,295.460754
ALFALFA,OK,2007,379437.735,326.54486
ALFALFA,OK,2008,459963.78750000003,403.910125
ALFALFA,OK,2009,696900.0375,561.6406
ALFALFA,OK,2010,781860.7693125,649.888012875
ALFALFA,OK,2011,955163.6738625001,789.094422575
ALFALFA,OK,2012,1075572.9075,900.41922
ALFALFA,OK,2013,993671.2615875,831.2027577250001
ALFALFA,OK,2014,898642.5375000001,751.504475
ALFALFA,OK,2015,965440.65,768.38995
ALFALFA,OK,2016,1065565.6875,841.597575
ALFALFA,OK,2017,895925.1117,714.6301078
ALFALFA,OK,2018,777773.8425,622.4328049999999
ALFALFA,OK,2019,659700.9375,517.493625
ALGER,MI,2006,2201780.175,1937.4925
ALGER,MI,2007,2369435.7,2047.14395
ALGER,MI,2008,2447770.9425,2086.593505
ALGER,MI,2009,2269224.9,1985.48265
ALGER,MI,2010,2656479.375,2295.4139999999998
ALGER,MI,2011,3043582.8375,2592.531275
ALGER,MI,2012,3296171.2875,2743.366975
ALGER,MI,2013,3171249.96,2607.79971
ALGER,MI,2014,3674761.05,3054.38305
ALGER,MI,2015,3462648.8775000004,2896.3970649999997
ALGER,MI,2016,2611176.5250000004,2186.45965
ALGER,MI,2017,2994404.3625000003,2409.101925
ALGER,MI,2018,2964637.2225,2347.060785
ALGER,MI,2019,2422198.5,1977.5345
ALLAMAKEE,IA,2006,911962.227,733.090818
ALLAMAKEE,IA,2007,1058776.575,877.28015
ALLAMAKEE,IA,2008,1119981.7125,958.5444749999999
ALLAMAKEE,IA,2009,1220979.1875,1043.987675
ALLAMAKEE,IA,2010,1383661.5375,1192.146725
ALLAMAKEE,IA,2011,1818539.775,1561.827
ALLAMAKEE,IA,2012,1795510.2375,1507.173425
ALLAMAKEE,IA,2013,1983649.1625,1639.056975
ALLAMAKEE,IA,2014,1775369.85,1491.6276
ALLAMAKEE,IA,2015,1897363.9125,1540.6689749999998
ALLAMAKEE,IA,2016,1528222.5,1275.8577500000001
ALLAMAKEE,IA,2017,1468614.9,1209.0781499999998
ALLAMAKEE,IA,2018,1118110.2375,940.042925
ALLAMAKEE,IA,2019,770356.8825,645.407195
ALLEGAN,MI,2006,16963749.6788625,13679.231377574999
ALLEGAN,MI,2007,19274046.8111625,15596.214490774999
ALLEGAN,MI,2008,18920820.154075,15607.88553605
ALLEGAN,MI,2009,21293696.6365875,17529.584207724998
ALLEGAN,MI,2010,22093498.2684,18363.4672956
ALLEGAN,MI,2011,22548471.38385,19246.9072559
ALLEGAN,MI,2012,25494436.985625,21418.980483749998
ALLEGAN,MI,2013,27244624.6726875,22588.304865125
ALLEGAN,MI,2014,26880825.819525,22526.83734635
ALLEGAN,MI,2015,22448485.4418,18688.8770512
ALLEGAN,MI,2016,19982417.898900002,16743.1914726
ALLEGAN,MI,2017,18118122.0939,15230.2788426
ALLEGAN,MI,2018,14578480.5528,12220.2072252
ALLEGAN,MI,2019,12033181.4487,10085.2131758
ALLEGANY,MD,2006,32398039.8060375,24161.840769025
ALLEGANY,MD,2007,35546780.0748625,26602.865016575
ALLEGANY,MD,2008,37479580.716225,28140.62204415
ALLEGANY,MD,2009,43923106.860675,32685.68049045
ALLEGANY,MD,2010,46584883.8729375,34537.558528625
ALLEGANY,MD,2011,49148851.8193125,36608.198437875
ALLEGANY,MD,2012,46649864.077725,34883.31632515
ALLEGANY,MD,2013,44335808.4225,33058.667685
ALLEGANY,MD,2014,50400893.7868125,37029.924517875
ALLEGANY,MD,2015,59575237.3914,42658.3121776
ALLEGANY,MD,2016,57429866.3475,41264.873135
ALLEGANY,MD,2017,49661405.46,35666.05431
ALLEGANY,MD,2018,39350772.6075,28052.429644999997
ALLEGANY,MD,2019,36809292.2925,26123.976029999998
ALLEGANY,NY,2006,12597838.994,10224.279111
ALLEGANY,NY,2007,13197598.203,10726.199247
ALLEGANY,NY,2008,12944478.624,10359.471926
ALLEGANY,NY,2009,14017792.260675,11114.67814045
ALLEGANY,NY,2010,15375412.620225,12128.32678015
ALLEGANY,NY,2011,14833797.2934,11907.702695599999
ALLEGANY,NY,2012,14239514.2545375,11405.841433025
ALLEGANY,NY,2013,12651622.3472625,10109.102648175
ALLEGANY,NY,2014,13068185.3370375,10342.294228024999
ALLEGANY,NY,2015,13704885.5637,10722.8493658
ALLEGANY,NY,2016,12865376.618999999,10051.157556
ALLEGANY,NY,2017,10754933.036700001,8520.249607799999
ALLEGANY,NY,2018,9011390.85,7159.670099999999
ALLEGANY,NY,2019,8206406.13,6490.77408
ALLEGHANY,NC,2006,2412512.0225,1955.780275
ALLEGHANY,NC,2007,2905743.45,2291.97715
ALLEGHANY,NC,2008,2505006.8025,2029.0773649999999
ALLEGHANY,NC,2009,3503306.25,2708.11075
ALLEGHANY,NC,2010,4333614.0,3300.621875
ALLEGHANY,NC,2011,4849147.8,3707.9033
ALLEGHANY,NC,2012,4348851.345,3300.17047
ALLEGHANY,NC,2013,4590505.0875,3460.354775
ALLEGHANY,NC,2014,4638771.828862499,3502.017202575
ALLEGHANY,NC,2015,4813066.1175,3545.303055
ALLEGHANY,NC,2016,4535452.6125,3331.834125
ALLEGHANY,NC,2017,4323289.02,3183.3892699999997
ALLEGHANY,NC,2018,3529740.5025,2635.145565
ALLEGHANY,NC,2019,3181588.3575,2377.405445
ALLEGHANY,VA,2006,2372940.636,1883.772504
ALLEGHANY,VA,2007,2775473.088,2209.690922
ALLEGHANY,VA,2008,3478237.8705,2732.505157
ALLEGHANY,VA,2009,4074327.2138625,3196.078362575
ALLEGHANY,VA,2010,4446272.82,3477.0666699999997
ALLEGHANY,VA,2011,4783250.85045,3788.2101703
ALLEGHANY,VA,2012,5767283.370225,4489.0011801499995
ALLEGHANY,VA,2013,5849085.0413625,4583.794727575
ALLEGHANY,VA,2014,5517205.8,4258.96805
ALLEGHANY,VA,2015,5956531.3125,4522.691625
ALLEGHANY,VA,2016,6331558.35,4728.61635
ALLEGHANY,VA,2017,5204893.3575,3915.614295
ALLEGHANY,VA,2018,4903084.4925,3737.7465549999997
ALLEGHANY,VA,2019,4350851.025,3272.58565
ALLEGHENY,PA,2006,406286471.1859625,304731.857899975
ALLEGHENY,PA,2007,435854836.559075,329455.17102105
ALLEGHENY,PA,2008,476409039.7516125,360279.210060075
ALLEGHENY,PA,2009,493171597.03605,372379.5359557
ALLEGHENY,PA,2010,492647273.242725,366486.18155614997
ALLEGHENY,PA,2011,538153109.957775,398722.16342185
ALLEGHENY,PA,2012,499055168.73465,372313.9454881
ALLEGHENY,PA,2013,467585647.1397375,349473.18410482496
ALLEGHENY,PA,2014,467318922.00990003,347861.8961866
ALLEGHENY,PA,2015,459045996.864,338769.364696
ALLEGHENY,PA,2016,420942086.9277,310349.6361818
ALLEGHENY,PA,2017,370848631.1031,271617.6905754
ALLEGHENY,PA,2018,309117125.43,225723.49524
ALLEGHENY,PA,2019,255893747.2515,186729.43375599998
ALLEN,IN,2006,48037849.9165875,38417.546350725
ALLEN,IN,2007,55545343.186987504,45118.831086325
ALLEN,IN,2008,64884198.6226625,52679.314451775
ALLEN,IN,2009,79108002.77939999,63738.981256600004
ALLEN,IN,2010,89451331.0199625,71847.474514975
ALLEN,IN,2011,94565420.74185,76783.9023889
ALLEN,IN,2012,110201233.5584625,87592.915926975
ALLEN,IN,2013,109840233.1687875,87440.509257525
ALLEN,IN,2014,114837838.172925,89113.29857695001
ALLEN,IN,2015,118762531.3203,91122.5596102
ALLEN,IN,2016,108203567.5176,83381.5262234
ALLEN,IN,2017,95740192.5102,74186.67223679999
ALLEN,IN,2018,87889514.5632,67639.8046088
ALLEN,IN,2019,83526327.6495,63705.152942999994
ALLEN,KS,2006,3589140.15,3042.0516
ALLEN,KS,2007,4058957.7375,3365.000175
ALLEN,KS,2008,4619633.5125,3840.238975
ALLEN,KS,2009,5114922.5625,4299.936825
ALLEN,KS,2010,5593768.3125,4655.693125
ALLEN,KS,2011,6758594.8875,5629.251425
ALLEN,KS,2012,7154712.0263625,5973.020337575
ALLEN,KS,2013,6535552.653862501,5511.532902575
ALLEN,KS,2014,6053290.365,5099.638489999999
ALLEN,KS,2015,6476466.9375,5338.248125
ALLEN,KS,2016,5793775.529999999,4767.73128
ALLEN,KS,2017,5197137.585,4298.17221
ALLEN,KS,2018,4846207.3389,3990.0572125999997
ALLEN,KS,2019,4293952.305,3555.90868
ALLEN,KY,2006,5728393.6318125,5181.230037875
ALLEN,KY,2007,7791288.776125,7000.80675075
ALLEN,KY,2008,9884828.272725001,8657.62417015
ALLEN,KY,2009,10251601.275,9031.59925
ALLEN,KY,2010,9958650.7875,8722.534175
ALLEN,KY,2011,11544566.92545,9999.2993703
ALLEN,KY,2012,11302595.754075,9780.44198605
ALLEN,KY,2013,10071276.525,8657.720150000001
ALLEN,KY,2014,9301346.415000001,7870.30829
ALLEN,KY,2015,9719622.1275,8116.568065
ALLEN,KY,2016,9992366.3025,8411.052365
ALLEN,KY,2017,8866845.0,7423.5696499999995
ALLEN,KY,2018,7526389.245,6383.48622
ALLEN,KY,2019,6818206.74,5807.85124
ALLEN,LA,2006,7177884.4870375,6312.195138025
ALLEN,LA,2007,7681306.7921625,6787.7337497749995
ALLEN,LA,2008,8279982.61785,7211.2691669000005
ALLEN,LA,2009,8412931.306575,7337.03282605
ALLEN,LA,2010,8469248.497949999,7406.6789553
ALLEN,LA,2011,9761687.3813625,8574.975292575
ALLEN,LA,2012,10181266.0913625,8855.910277575
ALLEN,LA,2013,10361889.2925,8922.939555
ALLEN,LA,2014,11592336.6338625,9606.013782574999
ALLEN,LA,2015,10733664.003899999,8558.5382526
ALLEN,LA,2016,10579730.1525,8397.312965
ALLEN,LA,2017,9005792.175,7206.7408
ALLEN,LA,2018,8552411.55,6815.4428
ALLEN,LA,2019,7437844.342499999,5885.218405
ALLEN,OH,2006,18586741.4068125,14184.406187875
ALLEN,OH,2007,21384192.9383625,16397.226625575
ALLEN,OH,2008,23323985.515725,18035.545082149998
ALLEN,OH,2009,24245781.9345375,18752.328088025
ALLEN,OH,2010,27296396.880225,21060.91794015
ALLEN,OH,2011,27971531.738625,21854.92045075
ALLEN,OH,2012,25840456.8499875,20338.157148325
ALLEN,OH,2013,24508393.0618125,19358.552917875
ALLEN,OH,2014,23724305.550225,18760.96011015
ALLEN,OH,2015,24878057.2134,19262.0668556
ALLEN,OH,2016,23424886.1103,18134.318170199997
ALLEN,OH,2017,20976239.727,16221.173357999998
ALLEN,OH,2018,17734480.8828,13796.843505199999
ALLEN,OH,2019,15770681.145,12266.93502
ALLENDALE,SC,2006,1251188.5455,943.587062
ALLENDALE,SC,2007,1507983.3630000001,1115.494952
ALLENDALE,SC,2008,3375121.5975,2440.408735
ALLENDALE,SC,2009,2153477.94,1592.26894
ALLENDALE,SC,2010,2082034.5225,1583.2443349999999
ALLENDALE,SC,2011,2681554.935,2071.26256
ALLENDALE,SC,2012,2998970.805,2314.7171799999996
ALLENDALE,SC,2013,2639568.7575000003,2092.591695
ALLENDALE,SC,2014,3054260.295,2385.24717
ALLENDALE,SC,2015,3129364.05,2354.78805
ALLENDALE,SC,2016,3048309.8025,2254.660765
ALLENDALE,SC,2017,2777689.9125,2051.7266250000002
ALLENDALE,SC,2018,2496554.85,1826.86935
ALLENDALE,SC,2019,2207171.16,1620.86016
ALPENA,MI,2006,8739156.8625,7343.489225
ALPENA,MI,2007,9411985.95,7813.8868
ALPENA,MI,2008,10746163.05,8778.256449999999
ALPENA,MI,2009,10669792.3163625,8880.811527575
ALPENA,MI,2010,11666269.8375,9748.544275
ALPENA,MI,2011,12172077.735225,10309.99474515
ALPENA,MI,2012,13017641.2854375,11018.444828625
ALPENA,MI,2013,13963721.3002125,11769.947183475
ALPENA,MI,2014,14403515.580675,12135.75101045
ALPENA,MI,2015,13640992.8162,11382.992430799999
ALPENA,MI,2016,13258811.9847,11078.6935798
ALPENA,MI,2017,11994930.3567,9940.0400028
ALPENA,MI,2018,8939939.8875,7413.626225
ALPENA,MI,2019,7058740.08,5811.52928
ALPINE,CA,2006,454.05,0.45405
ALPINE,CA,2008,605.4000000000001,0.6054
ALPINE,CA,2009,11351.25,11.35125
ALPINE,CA,2010,9535.05,9.53505
ALPINE,CA,2011,1816.2,1.8162
ALPINE,CA,2012,302.70000000000005,0.3027
AMADOR,CA,2006,18925995.6404,15243.4041436
AMADOR,CA,2007,22157015.2181625,17767.215828775
AMADOR,CA,2008,22083005.8097625,17894.804373175
AMADOR,CA,2009,22925127.94635,18639.0499309
AMADOR,CA,2010,23677360.0924875,19210.764428325
AMADOR,CA,2011,23762027.1365625,19541.399829375
AMADOR,CA,2012,24956451.9142875,20717.505929525
AMADOR,CA,2013,24570258.8611125,20349.467584075
AMADOR,CA,2014,25013862.3456375,20623.630820424998
AMADOR,CA,2015,23727146.3046,19335.1890164
AMADOR,CA,2016,21263876.0718,17429.5892312
AMADOR,CA,2017,18217748.535,15060.49966
AMADOR,CA,2018,15946728.15,13210.61015
AMADOR,CA,2019,14373290.561400002,12055.0609976
AMELIA,VA,2006,1132729.7625,908.268925
AMELIA,VA,2007,1308766.5413625,1061.698527575
AMELIA,VA,2008,1334719.725,1074.5106
AMELIA,VA,2009,1447092.2288625,1167.839852575
AMELIA,VA,2010,1434872.7375,1143.398175
AMELIA,VA,2011,1749033.675,1412.62205
AMELIA,VA,2012,1826075.1375,1428.365325
AMELIA,VA,2013,1888428.75,1437.041
AMELIA,VA,2014,1972876.4175,1501.653605
AMELIA,VA,2015,2005263.4503,1502.0055102
AMELIA,VA,2016,1904813.4525000001,1410.9540149999998
AMELIA,VA,2017,1666223.4525,1201.948515
AMELIA,VA,2018,1413524.25,1025.3397499999999
AMELIA,VA,2019,1333954.5825,966.5016449999999
AMHERST,VA,2006,3134723.6890875,2597.191042725
AMHERST,VA,2007,3455219.273,2908.525032
AMHERST,VA,2008,4104734.5295,3500.968493
AMHERST,VA,2009,4714464.9225,3970.033735
AMHERST,VA,2010,4868507.88,4063.80948
AMHERST,VA,2011,6151578.4425,5095.613504999999
AMHERST,VA,2012,6424584.0,5186.741625
AMHERST,VA,2013,7133054.325,5682.7414499999995
AMHERST,VA,2014,7922587.8075,6170.714745
AMHERST,VA,2015,8353224.6,6401.544099999999
AMHERST,VA,2016,7351693.0725,5654.730635
AMHERST,VA,2017,7023759.24,5343.26999
AMHERST,VA,2018,6488066.5725,4915.269385
AMHERST,VA,2019,6226322.2275,4720.986665
AMITE,MS,2006,1807181.9327250002,1515.6104051500001
AMITE,MS,2007,2139126.225,1748.2074000000002
AMITE,MS,2008,2283888.54045,1822.2653602999999
AMITE,MS,2009,2403275.5125,1916.588075
AMITE,MS,2010,2587792.4663625,2069.8693775750003
AMITE,MS,2011,2683208.2990875,2184.888482725
AMITE,MS,2012,3099046.8865875,2558.927757725
AMITE,MS,2013,2564806.51545,2061.0030103
AMITE,MS,2014,3089303.55,2351.0358
AMITE,MS,2015,2672172.9039,2033.6481526
AMITE,MS,2016,2369949.5475,1804.145985
AMITE,MS,2017,2155050.6489,1627.9160226
AMITE,MS,2018,1759711.95,1345.52895
AMITE,MS,2019,1625095.125,1250.134
ANASCO,PR,2006,561768.45,423.39835
ANASCO,PR,2007,569576.7,423.0039
ANASCO,PR,2008,610537.7625,451.522075
ANASCO,PR,2009,597120.9,450.90175
ANASCO,PR,2010,731137.1175,546.794305
ANASCO,PR,2011,704988.3674999999,521.542055
ANASCO,PR,2012,667670.7075,488.25864499999994
ANASCO,PR,2013,614991.6375,451.716575
ANASCO,PR,2014,673889.1375,476.098825
ANASCO,PR,2015,1100421.3225,750.898385
ANASCO,PR,2016,1709269.1625,1158.481975
ANASCO,PR,2017,2130414.855,1439.43748
ANASCO,PR,2018,2566073.2125,1727.061275
ANASCO,PR,2019,1384213.6125,932.041425
ANCHORAGE,AK,2006,88940843.4803375,65439.417474225
ANCHORAGE,AK,2007,93221171.26216249,69099.016441775
ANCHORAGE,AK,2008,102832702.73040001,76034.0721966
ANCHORAGE,AK,2009,109172031.99735,80604.69973190001
ANCHORAGE,AK,2010,110497979.5624875,81406.68049832499
ANCHORAGE,AK,2011,112691517.2713125,83226.265330875
ANCHORAGE,AK,2012,117946181.24043751,86800.880455625
ANCHORAGE,AK,2013,119657721.41595,87838.2163453
ANCHORAGE,AK,2014,125221015.077525,91416.64838335
ANCHORAGE,AK,2015,126009447.0384,91132.64809059999
ANCHORAGE,AK,2016,123041882.8149,88510.0809366
ANCHORAGE,AK,2017,115171671.0699,82437.3965166
ANCHORAGE,AK,2018,98633077.31909999,70518.6014494
ANCHORAGE,AK,2019,68922720.8541,50040.0159294
ANDERSON,KS,2006,1358416.0485,1102.113449
ANDERSON,KS,2007,1692724.761,1340.877674
ANDERSON,KS,2008,1840813.4625,1461.347425
ANDERSON,KS,2009,1642316.8125,1320.137125
ANDERSON,KS,2010,1971318.1125,1532.862375
ANDERSON,KS,2011,2139556.8375,1653.093525
ANDERSON,KS,2012,2280218.475,1747.47335
ANDERSON,KS,2013,2552678.7375,1939.808925
ANDERSON,KS,2014,2709094.2375,2047.365175
ANDERSON,KS,2015,2582588.925,1951.6770499999998
ANDERSON,KS,2016,2368235.925,1783.0455499999998
ANDERSON,KS,2017,1953361.2,1478.6644499999998
ANDERSON,KS,2018,2034417.525,1520.94715
ANDERSON,KS,2019,1710153.8625,1283.531925
ANDERSON,KY,2006,5399414.0875,4620.515325
ANDERSON,KY,2007,7099477.0018125,6039.471982875
ANDERSON,KY,2008,8287677.9238625,7000.311797575
ANDERSON,KY,2009,8975414.4715875,7501.276817725
ANDERSON,KY,2010,8750839.8263625,7355.243237575
ANDERSON,KY,2011,10436780.5875,8727.7154
ANDERSON,KY,2012,10727769.719999999,9048.62522
ANDERSON,KY,2013,8910118.7475,7658.940935
ANDERSON,KY,2014,7959742.365,6835.75549
ANDERSON,KY,2015,7492339.4214,6377.2128576000005
ANDERSON,KY,2016,7818398.8125,6586.271624999999
ANDERSON,KY,2017,7217299.447500001,6079.977135
ANDERSON,KY,2018,6567015.862500001,5525.3949250000005
ANDERSON,KY,2019,6190327.0125,5203.840824999999
ANDERSON,SC,2006,58870655.566225,48279.41543915
ANDERSON,SC,2007,61814150.1510875,51144.713485725
ANDERSON,SC,2008,66877893.7783625,55681.098370575
ANDERSON,SC,2009,76480207.65975,63480.858596499995
ANDERSON,SC,2010,75965272.4605875,62954.820401725
ANDERSON,SC,2011,85888827.0375,71185.092965
ANDERSON,SC,2012,89389749.1481625,73923.120313775
ANDERSON,SC,2013,87089957.3109,72259.8353856
ANDERSON,SC,2014,92092613.1638625,74573.35201257501
ANDERSON,SC,2015,96390106.9953,76601.6548302
ANDERSON,SC,2016,93046290.225,73489.36684999999
ANDERSON,SC,2017,83587970.94015001,66200.6409701
ANDERSON,SC,2018,69648660.8025,55540.552364999996
ANDERSON,SC,2019,57727869.2325,46283.262295
ANDERSON,TN,2006,60648499.377537504,45606.780840025
ANDERSON,TN,2007,68073188.335575,50678.101817049996
ANDERSON,TN,2008,78650515.4337875,57997.660617525
ANDERSON,TN,2009,95976376.5376875,69758.021455125
ANDERSON,TN,2010,97452075.901125,70508.67140075
ANDERSON,TN,2011,107305888.7068125,77275.215112875
ANDERSON,TN,2012,117292585.51908751,83768.505627725
ANDERSON,TN,2013,113666422.12522501,81081.06001015
ANDERSON,TN,2014,103989027.15,74466.92355
ANDERSON,TN,2015,88313657.2275,63397.120664999995
ANDERSON,TN,2016,70997813.01,51388.48921
ANDERSON,TN,2017,60954980.67375,44240.4889925
ANDERSON,TN,2018,53738602.3875,38892.539975
ANDERSON,TN,2019,45698427.0,33222.912299999996
ANDERSON,TX,2006,14731290.7535375,13312.256864025
ANDERSON,TX,2007,13689469.8263625,12522.112407575001
ANDERSON,TX,2008,14786688.55245,13553.5626133
ANDERSON,TX,2009,15254046.5175,13999.013755
ANDERSON,TX,2010,15613110.0938625,14436.461217575
ANDERSON,TX,2011,16752096.0525,15714.688665
ANDERSON,TX,2012,16465322.5013625,15441.863062575001
ANDERSON,TX,2013,15661441.9765875,14797.238097725
ANDERSON,TX,2014,15135284.1415875,14316.577637725
ANDERSON,TX,2015,12181744.05,11059.774300000001
ANDERSON,TX,2016,10783077.345,9735.29297
ANDERSON,TX,2017,9764488.5075,8791.673945
ANDERSON,TX,2018,8687032.185,7813.16881
ANDERSON,TX,2019,7756802.16,7012.70716
ANDREW,MO,2006,2420334.238725,1852.44699915
ANDREW,MO,2007,2456042.736,1911.179199
ANDREW,MO,2008,2783785.9485,2183.227349
ANDREW,MO,2009,2608073.4375,2073.199125
ANDREW,MO,2010,2376097.725,1965.36625
ANDREW,MO,2011,2754078.00885,2308.7180559
ANDREW,MO,2012,3447742.0777125,2877.327748475
ANDREW,MO,2013,3597893.3625,2991.433525
ANDREW,MO,2014,3403707.6,2846.0846
ANDREW,MO,2015,2988570.0,2404.052
ANDREW,MO,2016,2640421.96875,2087.4495625
ANDREW,MO,2017,2023359.0114000002,1586.4346976
ANDREW,MO,2018,1738642.935,1385.64606
ANDREW,MO,2019,1550604.3450000002,1248.25972
ANDREWS,TX,2006,1598281.45,1452.82455
ANDREWS,TX,2007,1811839.5813625,1641.175967575
ANDREWS,TX,2008,2007048.5625,1850.049025
ANDREWS,TX,2009,2055435.375,1907.961125
ANDREWS,TX,2010,2210586.8595375,2075.603163025
ANDREWS,TX,2011,2495633.145,2341.435145
ANDREWS,TX,2012,3005427.7988625,2788.706297575
ANDREWS,TX,2013,3615535.23,3362.7670550000003
ANDREWS,TX,2014,3349670.5688625,3107.533292575
ANDREWS,TX,2015,2676280.6389,2384.9255126000003
ANDREWS,TX,2016,2467081.1775,2181.882115
ANDREWS,TX,2017,2419282.5789,2102.8254526
ANDREWS,TX,2018,1996558.8074999999,1766.584145
ANDREWS,TX,2019,1104118.6875,990.599375
ANDROSCOGGIN,ME,2006,33633314.2335375,24665.488919025
ANDROSCOGGIN,ME,2007,39544646.9638125,29028.149495874997
ANDROSCOGGIN,ME,2008,44853436.4087625,32719.075879174998
ANDROSCOGGIN,ME,2009,54500768.539537504,39600.205718025
ANDROSCOGGIN,ME,2010,64065573.787499994,46427.76555
ANDROSCOGGIN,ME,2011,71653011.795,51854.705795
ANDROSCOGGIN,ME,2012,64686276.555,47136.03395499999
ANDROSCOGGIN,ME,2013,56173668.5025,41051.84269
ANDROSCOGGIN,ME,2014,53738497.635,39284.90051
ANDROSCOGGIN,ME,2015,49772610.8475,36265.829784999994
ANDROSCOGGIN,ME,2016,39647837.9475,28767.353635
ANDROSCOGGIN,ME,2017,29366932.252499998,21479.637315
ANDROSCOGGIN,ME,2018,25807361.167499997,18891.289504999997
ANDROSCOGGIN,ME,2019,23033402.7525,16823.817915
ANGELINA,TX,2006,19714659.4468125,17871.426602875
ANGELINA,TX,2007,22662687.709725,20463.52417315
ANGELINA,TX,2008,23365947.053175,21853.79767045
ANGELINA,TX,2009,25172011.185,23616.53886
ANGELINA,TX,2010,25191911.518725,23761.29156615
ANGELINA,TX,2011,26634678.233400002,25609.746360600002
ANGELINA,TX,2012,25755555.226575002,24920.68077105
ANGELINA,TX,2013,24587811.1134,23791.8901656
ANGELINA,TX,2014,23260659.705000002,22429.29043
ANGELINA,TX,2015,19493321.7831,18393.2337154
ANGELINA,TX,2016,17822867.6475,16661.877735000002
ANGELINA,TX,2017,16427141.5842,15296.5651428
ANGELINA,TX,2018,14065348.08,13175.57183
ANGELINA,TX,2019,11090715.0225,10327.457335
ANNE ARUNDEL,MD,2006,168318124.66685,119728.8418309
ANNE ARUNDEL,MD,2007,186968013.0612875,132518.091495525
ANNE ARUNDEL,MD,2008,198713940.5067375,140683.23980382498
ANNE ARUNDEL,MD,2009,225720259.308675,158921.62326745
ANNE ARUNDEL,MD,2010,248950464.2373375,174416.58936322498
ANNE ARUNDEL,MD,2011,267893673.7213125,187438.890550875
ANNE ARUNDEL,MD,2012,264331030.746975,184342.23915465001
ANNE ARUNDEL,MD,2013,254147679.88485,177357.54717489998
ANNE ARUNDEL,MD,2014,255980143.8460125,177831.419915675
ANNE ARUNDEL,MD,2015,247245866.883,170854.82049399999
ANNE ARUNDEL,MD,2016,250689854.4402,172686.8235488
ANNE ARUNDEL,MD,2017,222490127.37405,153159.6396027
ANNE ARUNDEL,MD,2018,191354827.2789,131563.3050526
